  Time                 , V(N00099)-V(N00103)  , V(N00115)-V(N00119)  , (V(N00099)+V(N00103))/2, (V(N00115)+V(N00119))/2, V(N00099)            , V(N00103)            , V(N00115)            , V(N00119)            
  0.000000000000e+00  ,4.069499573878e-06  ,3.234287106735e-04  ,8.999624518631e-01  ,8.999280806095e-01  ,8.999644866129e-01  ,8.999604171133e-01  ,9.000897949648e-01  ,8.997663662542e-01  
  1.000000000000e-12  ,4.073476990052e-06  ,3.234287106738e-04  ,8.999624518713e-01  ,8.999280806126e-01  ,8.999644886097e-01  ,8.999604151328e-01  ,9.000897949680e-01  ,8.997663662573e-01  
  2.000000000000e-12  ,4.082143566508e-06  ,3.234287106743e-04  ,8.999624518806e-01  ,8.999280806115e-01  ,8.999644929524e-01  ,8.999604108089e-01  ,9.000897949668e-01  ,8.997663662562e-01  
  3.710941432975e-12  ,4.109403616170e-06  ,3.234287106724e-04  ,8.999624519040e-01  ,8.999280806099e-01  ,8.999645066059e-01  ,8.999603972022e-01  ,9.000897949653e-01  ,8.997663662546e-01  
  7.132824298926e-12  ,4.250800691108e-06  ,3.234287106495e-04  ,8.999624519830e-01  ,8.999280806088e-01  ,8.999645773833e-01  ,8.999603265826e-01  ,9.000897949641e-01  ,8.997663662535e-01  
  1.397659003083e-11  ,5.212692077428e-06  ,3.234287107088e-04  ,8.999624522475e-01  ,8.999280806038e-01  ,8.999650585935e-01  ,8.999598459015e-01  ,9.000897949591e-01  ,8.997663662484e-01  
  2.766412149463e-11  ,1.257559328738e-05  ,3.234287106872e-04  ,8.999624529829e-01  ,8.999280806131e-01  ,8.999687407795e-01  ,8.999561651862e-01  ,9.000897949685e-01  ,8.997663662578e-01  
  5.503918442223e-11  ,6.605495673329e-05  ,3.234287098643e-04  ,8.999624555891e-01  ,8.999280806079e-01  ,8.999954830674e-01  ,8.999294281107e-01  ,9.000897949628e-01  ,8.997663662530e-01  
  9.363668437395e-11  ,2.765074004284e-04  ,3.234287041637e-04  ,8.999624660712e-01  ,8.999280806315e-01  ,9.001007197715e-01  ,8.998242123710e-01  ,9.000897949836e-01  ,8.997663662794e-01  
  1.526126864115e-10  ,1.005082843350e-03  ,3.234285355640e-04  ,8.999625012020e-01  ,8.999280825764e-01  ,9.004650426236e-01  ,8.994599597803e-01  ,9.000897968442e-01  ,8.997663683087e-01  
  2.526134478608e-10  ,3.721730046225e-03  ,3.233950428123e-04  ,8.999625818553e-01  ,8.999283593894e-01  ,9.018234468784e-01  ,8.981017168322e-01  ,9.000900569108e-01  ,8.997666618680e-01  
  3.526142093102e-10  ,8.393826957497e-03  ,3.231326316139e-04  ,8.999626752615e-01  ,8.999301919759e-01  ,9.041595887403e-01  ,8.957657617828e-01  ,9.000917582917e-01  ,8.997686256601e-01  
  4.526149707595e-10  ,1.497251517235e-02  ,3.221846282602e-04  ,8.999627819288e-01  ,8.999358329155e-01  ,9.074490395150e-01  ,8.924765243426e-01  ,9.000969252297e-01  ,8.997747406014e-01  
  5.526157322088e-10  ,2.329815937562e-02  ,3.198308691323e-04  ,8.999628974214e-01  ,8.999475303732e-01  ,9.116119771092e-01  ,8.883138177336e-01  ,9.001074458077e-01  ,8.997876149386e-01  
  6.526164936582e-10  ,3.315532149775e-02  ,3.152310508661e-04  ,8.999630161545e-01  ,8.999660308705e-01  ,9.165406769034e-01  ,8.833853554056e-01  ,9.001236463959e-01  ,8.998084153450e-01  
  7.526172551075e-10  ,4.431581263853e-02  ,3.075781061084e-04  ,8.999631355046e-01  ,8.999900203007e-01  ,9.221210418238e-01  ,8.778052291853e-01  ,9.001438093537e-01  ,8.998362312476e-01  
  8.526180165568e-10  ,5.656406363917e-02  ,2.961383159262e-04  ,8.999632532195e-01  ,9.000169372086e-01  ,9.282452850391e-01  ,8.716812213999e-01  ,9.001650063666e-01  ,8.998688680506e-01  
  9.526187780062e-10  ,6.970882544482e-02  ,2.802104349745e-04  ,8.999633655381e-01  ,9.000441340470e-01  ,9.348177782606e-01  ,8.651089528157e-01  ,9.001842392645e-01  ,8.999040288295e-01  
  1.052619539456e-09  ,8.358647058447e-02  ,2.591422600836e-04  ,8.999634682498e-01  ,9.000692709855e-01  ,9.417567035420e-01  ,8.581702329576e-01  ,9.001988421155e-01  ,8.999396998554e-01  
  1.152620300905e-09  ,9.805989867642e-02  ,2.324747631313e-04  ,8.999635587895e-01  ,9.000900481390e-01  ,9.489935081277e-01  ,8.509336094513e-01  ,9.002062855206e-01  ,8.999738107575e-01  
  1.252621062354e-09  ,1.130155351292e-01  ,2.001346885505e-04  ,8.999636376962e-01  ,9.001042332089e-01  ,9.564714052608e-01  ,8.434558701316e-01  ,9.002043005531e-01  ,9.000041658646e-01  
  1.352621823804e-09  ,1.283597979659e-01  ,1.625368650291e-04  ,8.999637084957e-01  ,9.001104491575e-01  ,9.641436074787e-01  ,8.357838095128e-01  ,9.001917175900e-01  ,9.000291807250e-01  
  1.452622585253e-09  ,1.440157109430e-01  ,1.205356241519e-04  ,8.999637760958e-01  ,9.001091240609e-01  ,9.719716315673e-01  ,8.279559206243e-01  ,9.001693918730e-01  ,9.000488562488e-01  
  1.552623346702e-09  ,1.599199372181e-01  ,7.528233907306e-05  ,8.999638448214e-01  ,9.001026685378e-01  ,9.799238134304e-01  ,8.200038762123e-01  ,9.001403097073e-01  ,9.000650273683e-01  
  1.652624108152e-09  ,1.760202915953e-01  ,2.808835270307e-05  ,8.999639172025e-01  ,9.000946128742e-01  ,9.879740630002e-01  ,8.119537714048e-01  ,9.001086570505e-01  ,9.000805686978e-01  
  1.752624869601e-09  ,1.922736919228e-01  ,-1.965827173411e-05  ,8.999639937744e-01  ,9.000882864330e-01  ,9.961008397358e-01  ,8.038271478129e-01  ,9.000784572971e-01  ,9.000981155689e-01  
  1.852625631050e-09  ,2.086444820653e-01  ,-6.654573582754e-05  ,8.999640735133e-01  ,9.000858278094e-01  ,1.004286314546e+00  ,7.956418324807e-01  ,9.000525549415e-01  ,9.001191006773e-01  
  1.952626392500e-09  ,2.251030622085e-01  ,-1.112056957374e-04  ,8.999641545065e-01  ,9.000878617923e-01  ,1.012515685611e+00  ,7.874126234023e-01  ,9.000322589444e-01  ,9.001434646402e-01  
  2.052627153949e-09  ,2.416247729082e-01  ,-1.524033452783e-04  ,8.999642346548e-01  ,9.000936642549e-01  ,1.020776621109e+00  ,7.791518482007e-01  ,9.000174625823e-01  ,9.001698659275e-01  
  2.152627915398e-09  ,2.581889876847e-01  ,-1.891159877584e-04  ,8.999643122859e-01  ,9.001015154448e-01  ,1.029058806128e+00  ,7.708698184435e-01  ,9.000069574509e-01  ,9.001960734387e-01  
  2.252628676848e-09  ,2.747783750174e-01  ,-2.205602691391e-04  ,8.999643865227e-01  ,9.001091375564e-01  ,1.037353574031e+00  ,7.625751990140e-01  ,8.999988574218e-01  ,9.002194176910e-01  
  2.352629438297e-09  ,2.913782966415e-01  ,-2.461607516624e-04  ,8.999644573039e-01  ,9.001142609903e-01  ,1.045653605625e+00  ,7.542753089831e-01  ,8.999911806145e-01  ,9.002373413661e-01  
  2.452630199746e-09  ,3.079763157073e-01  ,-2.654889984797e-04  ,8.999645251154e-01  ,9.001152790631e-01  ,1.053952682969e+00  ,7.459763672618e-01  ,8.999825345639e-01  ,9.002480235624e-01  
  2.552630961196e-09  ,3.245617944840e-01  ,-2.782129535530e-04  ,8.999645906279e-01  ,9.001117717996e-01  ,1.062245487870e+00  ,7.376836933860e-01  ,8.999726653228e-01  ,9.002508782763e-01  
  2.652631722645e-09  ,3.411255657632e-01  ,-2.840796689042e-04  ,8.999646544305e-01  ,9.001046427230e-01  ,1.070527437312e+00  ,7.294018715489e-01  ,8.999626028886e-01  ,9.002466825575e-01  
  2.752632484094e-09  ,3.576596649193e-01  ,-2.829302887247e-04  ,8.999647169310e-01  ,9.000957828023e-01  ,1.078794549391e+00  ,7.211348844714e-01  ,8.999543176580e-01  ,9.002372479467e-01  
  2.852633245544e-09  ,3.741571115034e-01  ,-2.747330783045e-04  ,8.999647783781e-01  ,9.000874116259e-01  ,1.087043334130e+00  ,7.128862226264e-01  ,8.999500450868e-01  ,9.002247781651e-01  
  2.952634006993e-09  ,3.906117310040e-01  ,-2.596209051090e-04  ,8.999648389186e-01  ,9.000813722914e-01  ,1.095270704421e+00  ,7.046589734166e-01  ,8.999515618389e-01  ,9.002111827440e-01  
  3.052634768442e-09  ,4.070180091948e-01  ,-2.379248255845e-04  ,8.999648986385e-01  ,9.000786212151e-01  ,1.103473903236e+00  ,6.964558940411e-01  ,8.999596588023e-01  ,9.001975836279e-01  
  3.152635529892e-09  ,4.233709731078e-01  ,-2.101970355360e-04  ,8.999649575810e-01  ,9.000790304334e-01  ,1.111650444135e+00  ,6.882794710271e-01  ,8.999739319156e-01  ,9.001841289511e-01  
  3.252636291341e-09  ,4.396660938829e-01  ,-1.772144739145e-04  ,8.999650157534e-01  ,9.000815037196e-01  ,1.119798062695e+00  ,6.801319688119e-01  ,8.999928964826e-01  ,9.001701109565e-01  
  3.352637052790e-09  ,4.558992075858e-01  ,-1.399545172355e-04  ,8.999650731342e-01  ,9.000843372790e-01  ,1.127914676927e+00  ,6.720154693413e-01  ,9.000143600204e-01  ,9.001543145376e-01  
  3.452637814240e-09  ,4.720664506899e-01  ,-9.954035486692e-05  ,8.999651296812e-01  ,9.000857166893e-01  ,1.135998355026e+00  ,6.639319043362e-01  ,9.000359465118e-01  ,9.001354868667e-01  
  3.552638575689e-09  ,4.881642074709e-01  ,-5.716380396814e-05  ,8.999651853428e-01  ,9.000842170017e-01  ,1.144047289078e+00  ,6.558830816073e-01  ,9.000556350997e-01  ,9.001127989036e-01  
  3.652639337138e-09  ,5.041890670833e-01  ,-1.400170432719e-05  ,8.999652400740e-01  ,9.000791698073e-01  ,1.152059773616e+00  ,6.478707065324e-01  ,9.000721689552e-01  ,9.000861706595e-01  
  3.752640098588e-09  ,5.201377885485e-01  ,2.885601932900e-05  ,8.999652938568e-01  ,9.000707961654e-01  ,1.160034188131e+00  ,6.398963995825e-01  ,9.000852241751e-01  ,9.000563681557e-01  
  3.852640860037e-09  ,5.360072722316e-01  ,7.045343139178e-05  ,8.999653467157e-01  ,9.000600760541e-01  ,1.167968982831e+00  ,6.319617105999e-01  ,9.000953027698e-01  ,9.000248493384e-01  
  3.952641621486e-09  ,5.517945366372e-01  ,1.099861790665e-04  ,8.999653987225e-01  ,9.000484075085e-01  ,1.175862667041e+00  ,6.240681304039e-01  ,9.001034005980e-01  ,8.999934144189e-01  
  4.052642382936e-09  ,5.674966995389e-01  ,1.467933670910e-04  ,8.999654499822e-01  ,9.000371690847e-01  ,1.183713799752e+00  ,6.162171002127e-01  ,9.001105657682e-01  ,8.999637724011e-01  
  4.152643144385e-09  ,5.831109626334e-01  ,1.803332344500e-04  ,8.999655006052e-01  ,9.000273185436e-01  ,1.191520981922e+00  ,6.084100192885e-01  ,9.001174851609e-01  ,8.999371519264e-01  
  4.252643905834e-09  ,5.986345990601e-01  ,2.101546656352e-04  ,8.999655506781e-01  ,9.000191390685e-01  ,1.199282850208e+00  ,6.006482511481e-01  ,9.001242164013e-01  ,8.999140617357e-01  
  4.352644667284e-09  ,6.140649432662e-01  ,2.358760745085e-04  ,8.999656002427e-01  ,9.000121946656e-01  ,1.206998071876e+00  ,5.929331286095e-01  ,9.001301327028e-01  ,8.998942566283e-01  
  4.452645428733e-09  ,6.293993827967e-01  ,2.571800396052e-04  ,8.999656492920e-01  ,9.000054946820e-01  ,1.214665340690e+00  ,5.852659578937e-01  ,9.001340847018e-01  ,8.998769046622e-01  
  4.552646190182e-09  ,6.446353516632e-01  ,2.738267293315e-04  ,8.999656977830e-01  ,8.999978091796e-01  ,1.222283373615e+00  ,5.776480219514e-01  ,9.001347225442e-01  ,8.998608958149e-01  
  4.652646951632e-09  ,6.597703250055e-01  ,2.856827293304e-04  ,8.999657456579e-01  ,8.999880367934e-01  ,1.229850908161e+00  ,5.700805831552e-01  ,9.001308781580e-01  ,8.998451954287e-01  
  4.752647713081e-09  ,6.748018148055e-01  ,2.927561949473e-04  ,8.999657928681e-01  ,8.999755159528e-01  ,1.237366700271e+00  ,5.625648854654e-01  ,9.001218940502e-01  ,8.998291378553e-01  
  4.852648474530e-09  ,6.897273664614e-01  ,2.952262645904e-04  ,8.999658393923e-01  ,8.999601923293e-01  ,1.244829522623e+00  ,5.551021561616e-01  ,9.001078054616e-01  ,8.998125791970e-01  
  4.952649235980e-09  ,7.045445560596e-01  ,2.934555594921e-04  ,8.999658852446e-01  ,8.999426026674e-01  ,1.252238163274e+00  ,5.476936072148e-01  ,9.000893304472e-01  ,8.997958748877e-01  
  5.052649997429e-09  ,7.192509882166e-01  ,2.879791183772e-04  ,8.999659304722e-01  ,8.999236916246e-01  ,1.259591424580e+00  ,5.403404363639e-01  ,9.000676811838e-01  ,8.997797020654e-01  
  5.152650758878e-09  ,7.338442943795e-01  ,2.794696955840e-04  ,8.999659751440e-01  ,8.999045256531e-01  ,1.266888122334e+00  ,5.330438279542e-01  ,9.000442605008e-01  ,8.997647908053e-01  
  5.252651520328e-09  ,7.483221314992e-01  ,2.686857797886e-04  ,8.999660193338e-01  ,8.998859928036e-01  ,1.274127085083e+00  ,5.258049535842e-01  ,9.000203356935e-01  ,8.997516499138e-01  
  5.352652281777e-09  ,7.626821810032e-01  ,2.564130009653e-04  ,8.999660631030e-01  ,8.998685746656e-01  ,1.281307153605e+00  ,5.186249726014e-01  ,8.999967811661e-01  ,8.997403681651e-01  
  5.452653043226e-09  ,7.769221480173e-01  ,2.434106784752e-04  ,8.999661064873e-01  ,8.998522499848e-01  ,1.288427180496e+00  ,5.115050324786e-01  ,8.999739553241e-01  ,8.997305446456e-01  
  5.552653804676e-09  ,7.910397607900e-01  ,2.303730700375e-04  ,8.999661494907e-01  ,8.998365483152e-01  ,1.295486029886e+00  ,5.044462690957e-01  ,8.999517348502e-01  ,8.997213617802e-01  
  5.652654566125e-09  ,8.050327702868e-01  ,2.179102602300e-04  ,8.999661920879e-01  ,8.998207286196e-01  ,1.302482577231e+00  ,4.974498069445e-01  ,8.999296837497e-01  ,8.997117734895e-01  
  5.752655327574e-09  ,8.188989499253e-01  ,2.065480009684e-04  ,8.999662342350e-01  ,8.998040240036e-01  ,1.309415709198e+00  ,4.905167592724e-01  ,8.999072980041e-01  ,8.997007500031e-01  
  5.852656089024e-09  ,8.326360954236e-01  ,1.967407870533e-04  ,8.999662758837e-01  ,8.997858785494e-01  ,1.316284323595e+00  ,4.836482281719e-01  ,8.998842489429e-01  ,8.996875081559e-01  
  5.952656850473e-09  ,8.462420247437e-01  ,1.888893948124e-04  ,8.999663169958e-01  ,8.997661089001e-01  ,1.323087329368e+00  ,4.768453046240e-01  ,8.998605535975e-01  ,8.996716642027e-01  
  6.052657611922e-09  ,8.597145781082e-01  ,1.833538224754e-04  ,8.999663575541e-01  ,8.997449488525e-01  ,1.329823646608e+00  ,4.701090685000e-01  ,8.998366257638e-01  ,8.996532719413e-01  
  6.152658373372e-09  ,8.730516180765e-01  ,1.804550232504e-04  ,8.999663975647e-01  ,8.997229713483e-01  ,1.336492206603e+00  ,4.634405885264e-01  ,8.998131988599e-01  ,8.996327438367e-01  
  6.252659134821e-09  ,8.862510296657e-01  ,1.804631782213e-04  ,8.999664370528e-01  ,8.997009178258e-01  ,1.343091951886e+00  ,4.568409222199e-01  ,8.997911494149e-01  ,8.996106862367e-01  
  6.352659896270e-09  ,8.993107205055e-01  ,1.835751261412e-04  ,8.999664760520e-01  ,8.996794896004e-01  ,1.349621836305e+00  ,4.503111157993e-01  ,8.997712771635e-01  ,8.995877020373e-01  
  6.452660657720e-09  ,9.122286210185e-01  ,1.898874532417e-04  ,8.999665145917e-01  ,8.996591633314e-01  ,1.356080825101e+00  ,4.438522040824e-01  ,8.997541070580e-01  ,8.995642196047e-01  
  6.552661419169e-09  ,9.250026846209e-01  ,1.993735137722e-04  ,8.999665526850e-01  ,8.996400817352e-01  ,1.362467894995e+00  ,4.374652103746e-01  ,8.997397684921e-01  ,8.995403949783e-01  
  6.652662180618e-09  ,9.376308879396e-01  ,2.118718616337e-04  ,8.999665903232e-01  ,8.996220458724e-01  ,1.368782034293e+00  ,4.311511463534e-01  ,8.997279818032e-01  ,8.995161099415e-01  
  6.752662942068e-09  ,9.501112310446e-01  ,2.270905723452e-04  ,8.999666274751e-01  ,8.996046046052e-01  ,1.375022242997e+00  ,4.249110119527e-01  ,8.997181498914e-01  ,8.994910593190e-01  
  6.852663703517e-09  ,9.624417376947e-01  ,2.446277038269e-04  ,8.999666640930e-01  ,8.995872093638e-01  ,1.381187532940e+00  ,4.187457952456e-01  ,8.997095232157e-01  ,8.994648955119e-01  
  6.952664464966e-09  ,9.746204555956e-01  ,2.640039731415e-04  ,8.999667001227e-01  ,8.995693857775e-01  ,1.387276927920e+00  ,4.126564723249e-01  ,8.997013877640e-01  ,8.994373837909e-01  
  7.052665226416e-09  ,9.866454566677e-01  ,2.847008181477e-04  ,8.999667355138e-01  ,8.995508720550e-01  ,1.393289463848e+00  ,4.066440071799e-01  ,8.996932224641e-01  ,8.994085216459e-01  
  7.152665987865e-09  ,9.985148373207e-01  ,3.061961411466e-04  ,8.999667702278e-01  ,8.995316867400e-01  ,1.399224188888e+00  ,4.007093515674e-01  ,8.996847848106e-01  ,8.993785886694e-01  
  7.252666749314e-09  ,1.010226718732e+00  ,3.279913380938e-04  ,8.999668042424e-01  ,8.995121110718e-01  ,1.405080163609e+00  ,3.948534448763e-01  ,8.996761067408e-01  ,8.993481154027e-01  
  7.352667510764e-09  ,1.021779247127e+00  ,3.496262034545e-04  ,8.999668375505e-01  ,8.994925965474e-01  ,1.410856461114e+00  ,3.890772139869e-01  ,8.996674096491e-01  ,8.993177834456e-01  
  7.452668272213e-09  ,1.033170594053e+00  ,3.706820021837e-04  ,8.999668701541e-01  ,8.994736289816e-01  ,1.416552167180e+00  ,3.833815731277e-01  ,8.996589699827e-01  ,8.992882879805e-01  
  7.552669033662e-09  ,1.044398956655e+00  ,3.907762929338e-04  ,8.999669020573e-01  ,8.994555907850e-01  ,1.422166380385e+00  ,3.777674237299e-01  ,8.996509789315e-01  ,8.992602026385e-01  
  7.652669795112e-09  ,1.055462557945e+00  ,4.095550320781e-04  ,8.999669332574e-01  ,8.994386609955e-01  ,1.427698212230e+00  ,3.722356542851e-01  ,8.996434385115e-01  ,8.992338834794e-01  
  7.752670556561e-09  ,1.066359647067e+00  ,4.266876012898e-04  ,8.999669637397e-01  ,8.994227792473e-01  ,1.433146787273e+00  ,3.667871402062e-01  ,8.996361230480e-01  ,8.992094354467e-01  
  7.852671318010e-09  ,1.077088499563e+00  ,4.418687711760e-04  ,8.999669934751e-01  ,8.994076798678e-01  ,1.438511243256e+00  ,3.614227436939e-01  ,8.996286142534e-01  ,8.991867454822e-01  
  7.952672079460e-09  ,1.087647417630e+00  ,4.548288413281e-04  ,8.999670224225e-01  ,8.993929818127e-01  ,1.443790731237e+00  ,3.561433136076e-01  ,8.996203962333e-01  ,8.991655673920e-01  
  8.052672840909e-09  ,1.098034730387e+00  ,4.653501846474e-04  ,8.999670505340e-01  ,8.993783050956e-01  ,1.448984415727e+00  ,3.509496853406e-01  ,8.996109801879e-01  ,8.991456300032e-01  
  8.152673602358e-09  ,1.108248794132e+00  ,4.732860878197e-04  ,8.999670777628e-01  ,8.993633786838e-01  ,1.454091474829e+00  ,3.458426806967e-01  ,8.996000217277e-01  ,8.991267356399e-01  
  8.252674363808e-09  ,1.118287992603e+00  ,4.785767815821e-04  ,8.999671040690e-01  ,8.993481095498e-01  ,1.459111100371e+00  ,3.408231077673e-01  ,8.995873979406e-01  ,8.991088211591e-01  
  8.352675125257e-09  ,1.128150737234e+00  ,4.812581186587e-04  ,8.999671294247e-01  ,8.993325956545e-01  ,1.464042498042e+00  ,3.358917608078e-01  ,8.995732247138e-01  ,8.990919665952e-01  
  8.452675886706e-09  ,1.137835467406e+00  ,4.814602350268e-04  ,8.999671538146e-01  ,8.993170828066e-01  ,1.468884887517e+00  ,3.310494201118e-01  ,8.995578129241e-01  ,8.990763526891e-01  
  8.552676648156e-09  ,1.147340650697e+00  ,4.793961034253e-04  ,8.999671772333e-01  ,8.993018814102e-01  ,1.473637502582e+00  ,3.262968518848e-01  ,8.995415794619e-01  ,8.990621833585e-01  
  8.652677409605e-09  ,1.156664783124e+00  ,4.753423738965e-04  ,8.999671996806e-01  ,8.992872695368e-01  ,1.478299591243e+00  ,3.216348081185e-01  ,8.995249407237e-01  ,8.990495983498e-01  
  8.752678171054e-09  ,1.165806389376e+00  ,4.696165854640e-04  ,8.999672211555e-01  ,8.992734109435e-01  ,1.482870415844e+00  ,3.170640264673e-01  ,8.995082192362e-01  ,8.990386026507e-01  
  8.852678932504e-09  ,1.174764023046e+00  ,4.625552932583e-04  ,8.999672416514e-01  ,8.992603105064e-01  ,1.487349253174e+00  ,3.125852301285e-01  ,8.994915881530e-01  ,8.990290328598e-01  
  8.952679693953e-09  ,1.183536266851e+00  ,4.544968394880e-04  ,8.999672611535e-01  ,8.992478173679e-01  ,1.491735394579e+00  ,3.081991277281e-01  ,8.994750657876e-01  ,8.990205689481e-01  
  9.052680455402e-09  ,1.192121732857e+00  ,4.457707327079e-04  ,8.999672796390e-01  ,8.992356717749e-01  ,1.496028146068e+00  ,3.039064132105e-01  ,8.994585571412e-01  ,8.990127864085e-01  
  9.152681216852e-09  ,1.200519392115e+00  ,4.366160273734e-04  ,8.999672970871e-01  ,8.992236471953e-01  ,1.500226993145e+00  ,2.997076010295e-01  ,8.994419552089e-01  ,8.990053391816e-01  
  9.252681978301e-09  ,1.208727340191e+00  ,4.274680987854e-04  ,8.999673134576e-01  ,8.992113606557e-01  ,1.504330983553e+00  ,2.956036433621e-01  ,8.994250947051e-01  ,8.989976266064e-01  
  9.352682739750e-09  ,1.216744434663e+00  ,4.185834096160e-04  ,8.999673287303e-01  ,8.991987009615e-01  ,1.508339546062e+00  ,2.915951113988e-01  ,8.994079926663e-01  ,8.989894092567e-01  
  9.452683501200e-09  ,1.224569464701e+00  ,4.102317227499e-04  ,8.999673428913e-01  ,8.991856716101e-01  ,1.512252075242e+00  ,2.876826105406e-01  ,8.993907874714e-01  ,8.989805557487e-01  
  9.552684262649e-09  ,1.232201215435e+00  ,4.026760510493e-04  ,8.999673559361e-01  ,8.991723882716e-01  ,1.516067963654e+00  ,2.838667482188e-01  ,8.993737262971e-01  ,8.989710502460e-01  
  9.652685024098e-09  ,1.239638489327e+00  ,3.961584716843e-04  ,8.999673678690e-01  ,8.991590332311e-01  ,1.519786612532e+00  ,2.801481232055e-01  ,8.993571124670e-01  ,8.989609539953e-01  
  9.752685785548e-09  ,1.246880397946e+00  ,3.908404800156e-04  ,8.999673786969e-01  ,8.991457522920e-01  ,1.523407577670e+00  ,2.765271797241e-01  ,8.993411725320e-01  ,8.989503320520e-01  
  9.852686546997e-09  ,1.253925300176e+00  ,3.869694049775e-04  ,8.999673884366e-01  ,8.991327518886e-01  ,1.526930038525e+00  ,2.730047383488e-01  ,8.993262365910e-01  ,8.989392671861e-01  
  9.952687308446e-09  ,1.260772216652e+00  ,3.846182329608e-04  ,8.999673970980e-01  ,8.991200270909e-01  ,1.530353505424e+00  ,2.695812887719e-01  ,8.993123362073e-01  ,8.989277179744e-01  
  1.005268806990e-08  ,1.267420113443e+00  ,3.838101294109e-04  ,8.999674046864e-01  ,8.991074718483e-01  ,1.533677461408e+00  ,2.662573479649e-01  ,8.992993769130e-01  ,8.989155667836e-01  
  1.015268883135e-08  ,1.273867958087e+00  ,3.845079250619e-04  ,8.999674112019e-01  ,8.990948963034e-01  ,1.536901390245e+00  ,2.630334321586e-01  ,8.992871502659e-01  ,8.989026423408e-01  
  1.025268959279e-08  ,1.280114738294e+00  ,3.866167853576e-04  ,8.999674166412e-01  ,8.990820742256e-01  ,1.540024785788e+00  ,2.599100474944e-01  ,8.992753826183e-01  ,8.988887658330e-01  
  1.035269035424e-08  ,1.286159468699e+00  ,3.899938518157e-04  ,8.999674210000e-01  ,8.990688003479e-01  ,1.543047155350e+00  ,2.568876866504e-01  ,8.992637972738e-01  ,8.988738034220e-01  
  1.045269111569e-08  ,1.292001193671e+00  ,3.944607919293e-04  ,8.999674242772e-01  ,8.990549391426e-01  ,1.545968021113e+00  ,2.539668274416e-01  ,8.992521695386e-01  ,8.988577087467e-01  
  1.055269187714e-08  ,1.297638988678e+00  ,3.998161286202e-04  ,8.999674264773e-01  ,8.990404513168e-01  ,1.548786920816e+00  ,2.511479321381e-01  ,8.992403593811e-01  ,8.988405432525e-01  
  1.065269263859e-08  ,1.303071961048e+00  ,4.058451736054e-04  ,8.999674276125e-01  ,8.990253919240e-01  ,1.551503408137e+00  ,2.484314470884e-01  ,8.992283145108e-01  ,8.988224693372e-01  
  1.075269340004e-08  ,1.308299250417e+00  ,4.123265791354e-04  ,8.999674277020e-01  ,8.990098826075e-01  ,1.554117052910e+00  ,2.458178024937e-01  ,8.992160458971e-01  ,8.988037193179e-01  
  1.085269416149e-08  ,1.313320029013e+00  ,4.190357549833e-04  ,8.999674267704e-01  ,8.989940677427e-01  ,1.556627441277e+00  ,2.433074122640e-01  ,8.992035856202e-01  ,8.987845498652e-01  
  1.095269492294e-08  ,1.318133501852e+00  ,4.257463663023e-04  ,8.999674248449e-01  ,8.989780682072e-01  ,1.559034175771e+00  ,2.409006739190e-01  ,8.991909413903e-01  ,8.987651950240e-01  
  1.105269568439e-08  ,1.322738906876e+00  ,4.322315922082e-04  ,8.999674219522e-01  ,8.989619462785e-01  ,1.561336875390e+00  ,2.385979685143e-01  ,8.991780620746e-01  ,8.987458304824e-01  
  1.115269644584e-08  ,1.327135515067e+00  ,4.382667014475e-04  ,8.999674181163e-01  ,8.989456910573e-01  ,1.563535175650e+00  ,2.363996605827e-01  ,8.991648244080e-01  ,8.987265577066e-01  
  1.125269720729e-08  ,1.331322630550e+00  ,4.436338815395e-04  ,8.999674133578e-01  ,8.989292272714e-01  ,1.565628728633e+00  ,2.343060980826e-01  ,8.991510442121e-01  ,8.987074103306e-01  
  1.135269796874e-08  ,1.335299590683e+00  ,4.481293681574e-04  ,8.999674076938e-01  ,8.989124433874e-01  ,1.567617203035e+00  ,2.323176123526e-01  ,8.991365080714e-01  ,8.986883787033e-01  
  1.145269873019e-08  ,1.339065766143e+00  ,4.515720489717e-04  ,8.999674011400e-01  ,8.988952296660e-01  ,1.569500284212e+00  ,2.304345180683e-01  ,8.991210156905e-01  ,8.986694436415e-01  
  1.155269949164e-08  ,1.342620561021e+00  ,4.538121202919e-04  ,8.999673937123e-01  ,8.988775145543e-01  ,1.571277674223e+00  ,2.286571132017e-01  ,8.991044206144e-01  ,8.986506084941e-01  
  1.165270025309e-08  ,1.345963412897e+00  ,4.547382144956e-04  ,8.999673854296e-01  ,8.988592890457e-01  ,1.572949091878e+00  ,2.269856789809e-01  ,8.990866581529e-01  ,8.986319199385e-01  
  1.175270101453e-08  ,1.349093792927e+00  ,4.542817108184e-04  ,8.999673763146e-01  ,8.988406127706e-01  ,1.574514272778e+00  ,2.254204798512e-01  ,8.990677536260e-01  ,8.986134719152e-01  
  1.185270177598e-08  ,1.352011205915e+00  ,4.524175777076e-04  ,8.999673663940e-01  ,8.988216012178e-01  ,1.575972969351e+00  ,2.239617634367e-01  ,8.990478100066e-01  ,8.985953924289e-01  
  1.195270253743e-08  ,1.354715190391e+00  ,4.491618669061e-04  ,8.999673556980e-01  ,8.988023989243e-01  ,1.577324950894e+00  ,2.226097605024e-01  ,8.990269798578e-01  ,8.985778179909e-01  
